"idtitulo","nombre","idtipotitulo","idarea","idcarrera","tipotitulofijo","idtitulopresencial","fecha","esuniversidad","modiuniversidad","idterminal","idsubterminal","id_orientaciondiniece","anio_art_43","resolucion_art_43","en_sicer"
9535,"Médico Especialista en Toxicología","E","MEDI",110,"S",0,"2011-07-16",0,0,1,1,0,0,"No Corresponde",True
6513,"Especialista en Políticas Sociales con orientación en Infancia y Derechos del Niño","E","CSOC",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
11735,"Especialista en Políticas de Infancias y Juventudes","E","CSOC",151,"S",0,"2013-07-01",0,0,1,1,0,0,"No Corresponde",True
3060,"Especialista en Preparación y Evaluación de Proyectos","E","CSOC",29,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
9368,"Especialista en Problemáticas Sociales Infanto-Juveniles","E","CSOC",151,"S",0,"2011-07-16",0,0,1,1,0,0,"No Corresponde",True
5938,"Especialista en Violencia Familiar","E","CSOC",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10493,"Especialista para el Abordaje de las Violencias Interpersonales y de Género","E","CSOC",151,"S",0,"2012-06-05",0,0,1,1,0,0,"No Corresponde",True
7985,"Licenciado en  Niñez, Adolescencia y Familia","G","CSOC",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6930,"Licenciado en Ciencias Sociales","CL","CSOC",143,"N",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7656,"Licenciado en Ciencias Sociales con Especialización en Sociología","G","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10740,"Licenciado en Ciencias para la Familia - Ciclo de Licenciatura - MD","CL","CSOC",151,"S",1,"2012-07-06",0,0,1,1,0,0,"No Corresponde",True
10582,"Licenciado en Enseñanza de las Ciencias Sociales -Ciclo de Licenciatura- MD","CL","CSOC",143,"S",1,"1900-12-31",0,0,1,1,0,0,"No Corresponde",True
9408,"Magister de la Universidad de Buenos Aires en Ciencias Sociales","M","CSOC",143,"S",0,"2011-07-16",0,0,1,1,0,0,"No Corresponde",True
4409,"Magister de la Universidad de Buenos Aires en Ciencias Sociales del Trabajo","M","CSOC",138,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7749,"Especialista en Estudios de Familia","E","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
11366,"Magister de la Universidad de Buenos Aires en Intervención Social","M","CSOC",151,"S",0,"2013-04-23",0,0,1,1,0,0,"No Corresponde",True
8254,"Magister de la Universidad de Buenos Aires en Investigación en Ciencias Sociales","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
9458,"Magister de la Universidad de Buenos Aires en Problemáticas Sociales Infanto-Juveniles","M","CSOC",151,"S",0,"2011-07-16",0,0,1,1,0,0,"No Corresponde",True
1482,"Magister en Ciencias Sociales","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3595,"Magister en Ciencias Sociales (orientación Historia o Geografía)","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
1485,"Magister en Ciencias Sociales (orientación Historia)","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5854,"Magister en Ciencias Sociales con mención en Salud","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5662,"Magister en Culturas Guaraní-Jesuíticas","M","CSOC",15,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
8260,"Magister en Desarrollo Local","M","CSOC",28,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6531,"Magister en Diversidad Cultural","M","CSOC",15,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
8982,"Magister en Estudios Culturales","M","CSOC",15,"S",0,"2011-04-29",0,0,1,1,0,0,"No Corresponde",True
5859,"Magister en Estudios Sociales Agrarios","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3222,"Magister en Estudios Sociales Aplicados con mención en Estudios Culturales","M","CSOC",11,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5243,"Magister en Estudios Sociales Aplicados con mención en Relaciones Interétnicas","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
2517,"Magister en Estudios Sociales para la América Latina","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3321,"Magister en Estudios Sociales y Culturales","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7758,"Magister en Estudios de Familia","M","CSOC",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5940,"Magister en Familia y Discapacidad","M","CSOC",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3410,"Magister en Gestión Cultural","M","CSOC",11,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7981,"Magister en Género, Sociedad y Políticas","M","CSOC",143,"S",1,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
15049,"Licenciado en Educación para la Salud - Ciclo de Complementación Curricular","CCC","FODO",160,"S",0,"2019-06-11",0,0,1,1,0,0,"No Corresponde",True
6530,"Magister en Metodología de la Investigación Social","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7755,"Magister en Metodologías y Estrategias de Investigación Interdisciplinar en Ciencias Sociales","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6087,"Magister en Minoridad","M","CSOC",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
4413,"Magister en Minoridad y Familia","M","CSOC",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
1487,"Magister en Métodos y Técnicas de Investigación en Ciencias Sociales","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3103,"Magister en Planificación y Gestión Cultural","M","CSOC",11,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
2916,"Magister en Poder y Sociedad desde la Problemática del Género","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
2801,"Magister en Sociedad e Instituciones","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3681,"Magister en Teoría y Metodología de las Ciencias Sociales","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
2082,"Magister en la Problemática del Género","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10595,"Magíster en Políticas Sociales Urbanas","M","CSOC",28,"S",0,"1900-12-31",0,0,1,1,0,0,"No Corresponde",True
6902,"Master de la Universidad de Palermo","M","CSOC",1,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5213,"Master en Desarrollo Local","M","CSOC",28,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10790,"Profesor de Ciencias Sociales","G","CSOC",162,"S",0,"2012-08-01",0,0,1,1,0,0,"No Corresponde",True
7387,"Profesor de Grado Universitario en Trabajo Social - Ciclo de Profesorado","CP","CSOC",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6939,"Profesor en Ciencias Sociales","G","CSOC",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
502,"Profesor para la Enseñanza Media y Superior en Ciencias Sociales","G","CSOC",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10130,"Diplomado Superior en Ciencia Política y Sociología (Título Propio)","F","CSOC",28,"S",0,"2012-03-30",0,0,1,1,0,0,"No Corresponde",True
11170,"Doctor en Ciencias Sociales (Orientación Geografía)","D","CSOC",66,"S",0,"2012-11-06",0,0,1,1,0,0,"No Corresponde",True
11171,"Doctor en Ciencias Sociales (Orientación Historia)","D","CSOC",71,"S",0,"2012-11-06",0,0,1,1,0,0,"No Corresponde",True
7265,"Licenciado en Enseñanza de las Ciencias Sociales con Orientaciones Alternativas en Didáctica de la Historia y Didáctica de la Geog","CL","CSOC",71,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
17770,"Técnico/a Universitario en Administración y Contabilidad del Sector Público con Orientación en Administración Marítima","TINT","SA",1,"S",0,"2024-10-01",0,0,1,1,0,0,"No Corresponde",True
7535,"Especialista en Gestión de Servicios para la Discapacidad","E","CSOC",142,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6276,"Técnico en Relaciones Comunitarias","TI","CSOC",142,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5090,"Diploma en Ciencias Sociales","P","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
9976,"Diplomado Superior en Desarrollo Humano (Título Propio) - MD","F","CSOC",143,"S",1,"2012-03-15",0,0,1,1,0,0,"No Corresponde",True
3186,"Diplomado en Ciencias Sociales","P","CSOC",143,"N",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7446,"Doctor en Ciencias Humanas (Mención en Estudios Sociales y Culturales)","D","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10818,"Especialista en Ciencias Sociales y Humanidades - MD","E","CSOC",143,"S",1,"2012-08-13",0,0,1,1,0,0,"No Corresponde",True
6076,"Licenciado en Ciencias Sociales - Ciclo de Licenciatura","CL","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3498,"Licenciado en Ciencias Sociales y Humanidades","G","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7931,"Licenciado en Ciencias Sociales y Humanidades - Ciclo de Licenciatura - MD","CL","CSOC",143,"S",1,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5272,"Licenciado en Minoridad y Familia","G","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7336,"Maestría en Ciencias Sociales con Mención en Metodología de la Investigación Social y Mención en Políticas Sociales","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7791,"Magister en Ciencias Sociales y Humanidades","M","CSOC",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10828,"Magister en Ciencias Sociales y Humanidades - MD","M","CSOC",143,"S",1,"2012-08-13",0,0,1,1,0,0,"No Corresponde",True
4564,"Profesor de Enseñanza Secundaria, Normal y Especial en Ciencias Sociales","G","CSOC",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5919,"Profesor en Enseñanza Media y Superior en Ciencias Sociales","P","CSOC",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
17771,"Especialista en Abordajes Interdisciplinarios Centrados en las Personas con Discapacidad y sus Comunidades","E","SA",1,"S",1,"2024-10-03",0,0,1,1,0,0,"No Corresponde",True
4866,"Profesor para Tercer Ciclo de EGB orientación Ciencias Sociales y Lengua","P","CSOC",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
526,"Técnico en Minoridad y Familia","TI","CSOC",143,"N",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
9713,"Profesor de Enseñanza Media y Superior en Trabajo Social","G","CSOC",162,"S",0,"2011-08-10",0,0,1,1,0,0,"No Corresponde",True
1494,"Doctor en Servicio Social","D","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
1495,"Doctor en Trabajo Social","D","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6790,"Especialista en Problemática de las Organizaciones Familiares","E","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
8051,"Especialista en Seguridad Social","E","SESO",28,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5083,"Licenciado en Servicio Social - Ciclo de Licenciatura - MD","CL","SESO",151,"S",1,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6078,"Magister en Familia","M","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7178,"Magister en Familia y Pareja","M","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
2551,"Magister en Seguridad Social","M","SESO",28,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
2217,"Magister en Trabajo Social","M","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7290,"Magister en Trabajo Social con Mención en Intervención Social","M","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
9715,"Técnico Universitario en Promoción Sociocultural","P","SESO",151,"S",0,"2011-08-11",0,0,1,1,0,0,"No Corresponde",True
521,"Asistente Social","TINT","SESO",142,"N",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
1946,"Asistente Social y de Salud Pública","TI","SESO",142,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
11879,"Especialista en Intervenciones Sociales con niños/as, adolescentes y jóvenes","E","SESO",142,"S",0,"2013-08-02",0,0,1,1,0,0,"No Corresponde",True
11888,"Especialista en Intervención Social en Niñez y Adolescencia","E","SESO",142,"S",0,"2013-08-05",0,0,1,1,0,0,"No Corresponde",True
5220,"Licenciado de Excepción en Servicio Social","G","SESO",142,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6185,"Licenciado en Servicio Social - Ciclo de Licenciatura","CL","SESO",142,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
4857,"Licenciado en Servicio Social de Salud","G","SESO",142,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
525,"Profesor en Servicio Social - Ciclo Profesorado","CP","SESO",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10020,"Técnico Universitario en Servicios Sociales","TINT","SESO",142,"N",0,"2012-03-21",0,0,1,1,0,0,"No Corresponde",True
9872,"Técnico en Intervención Socio-Comunitaria - MD","P","SESO",142,"S",1,"2012-02-29",0,0,1,1,0,0,"No Corresponde",True
7157,"Técnico en Orientación Familiar -MD","P","SESO",142,"N",1,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5237,"Bachiller Universitario con mención en Trabajo Social","TINT","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3654,"CBC - Licenciado en Trabajo Social","CC","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10628,"Especialista en Trabajo Social Forense","E","SESO",151,"S",0,"2012-06-25",0,0,1,1,0,0,"No Corresponde",True
524,"Licenciado en Trabajo Social","G","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3940,"Licenciado en Trabajo Social - Ciclo de Licenciatura","CL","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
8205,"Licenciado en Trabajo Social - Ciclo de Licenciatura - MD","CL","SESO",151,"S",1,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5768,"Profesor en Trabajo Social","G","SESO",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6427,"Profesor en Trabajo Social - Ciclo de Profesorado","CP","SESO",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
4749,"Trabajador Social","G","SESO",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6556,"Licenciado en Gestión Social - Ciclo de Licenciatura","CL","SOCI",11,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
516,"Técnico Universitario en Promoción y Administración Cultural","TI","SOCI",11,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
2745,"Técnico en Prevención de Drogadicción","TI","SOCI",15,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
1473,"Doctor en Sociología","D","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
1474,"Doctor en Sociología del Trabajo","D","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3087,"Especialista en Desarrollo Social","E","SOCI",28,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
9030,"Especialista en Estudios Culturales de Prácticas e Identidades en Contextos de Globalización","E","SOCI",143,"S",0,"2011-06-30",0,0,1,1,0,0,"No Corresponde",True
3281,"Especialista en Planificación y Gestión Social","E","SOCI",28,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3814,"Especialista en Planificación y Gestión de Políticas y Programas Sociales","E","SOCI",28,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
9387,"Especialista en Sociología Jurídica","E","SOCI",143,"S",0,"2011-07-16",0,0,1,1,0,0,"No Corresponde",True
1479,"Especialista en Sociología de la Agricultura Latinoamericana","E","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5545,"Especialista en la Problemática del Uso Indebido de Drogas,  orientación Promoción y Prevención (con mención al título de grado)","E","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
9688,"Especialista en la Problemática del Uso Indebido de Drogas, orientación Investigación (con mención al título de grado)","E","SOCI",143,"S",0,"2011-08-11",0,0,1,1,0,0,"No Corresponde",True
523,"Licenciado en Servicio Social","G","SESO",142,"N",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10538,"Especialista en la Problemática del Uso Indebido de Drogas, orientación Investigación","E","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
11908,"Licenciado en Gestión Social y de las Organizaciones","G","SOCI",151,"S",0,"2013-08-14",0,0,1,1,0,0,"No Corresponde",True
6915,"Licenciado en Sociología - MD","G","SOCI",143,"S",1,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
9701,"Magister de la Universidad de Buenos Aires en Estudios Sociales Latinoamericanos","M","SOCI",143,"S",0,"2011-08-11",0,0,1,1,0,0,"No Corresponde",True
9449,"Magister de la Universidad de Buenos Aires en la Problemática del Uso Indebido de Drogas  ","M","SOCI",151,"S",0,"2011-07-16",0,0,1,1,0,0,"No Corresponde",True
3088,"Magister en Desarrollo Social","M","SOCI",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6386,"Magister en Planificación y Gestión Social","M","SOCI",151,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
1488,"Magister en Sociología","M","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
1489,"Magister en Sociología Aplicada","M","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3091,"Magister en Sociología Económica","M","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
4147,"Magister en Sociología Jurídica","M","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3279,"Magister en Sociología de la Agricultura Latinoamericana","M","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3092,"Magister en Sociología de la Cultura y Análisis Cultural","M","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6576,"Magister en Sociosemiótica","M","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
3653,"CBC - Licenciado en Sociología","CC","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
10002,"Diplomado Superior en Organizaciones de la Sociedad Civil (Título Propio) - MD","F","SOCI",143,"S",1,"2012-03-21",0,0,1,1,0,0,"No Corresponde",True
9585,"Doctor en Estudios de Género","D","SOCI",143,"S",0,"2011-08-08",0,0,1,1,0,0,"No Corresponde",True
11859,"Especialista en Análisis Institucional en las Prácticas Sociales","E","SOCI",143,"S",0,"2013-07-31",0,0,1,1,0,0,"No Corresponde",True
7500,"Especialista en Desarrollo Local en Regiones Urbanas","E","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7503,"Especialista en Estudios de Género","E","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7486,"Especialista en Nuevas Infancias y Juventudes","E","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
5147,"Licenciado en Desarrollo Local - Regional","G","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
4314,"Licenciado en Desarrollo Social","G","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
511,"Licenciado en Humanidades y Ciencias Sociales","G","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7804,"Licenciado en Humanidades y Ciencias Sociales - Ciclo de Licenciatura - MD","CL","SOCI",143,"S",1,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
512,"Licenciado en Sociología","G","SOCI",143,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
515,"Profesor de Enseñanza Media y Superior en Sociología","G","SOCI",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
9714,"Profesor de Enseñanza Secundaria, Normal y Especial en Sociología","G","SOCI",162,"S",0,"2011-08-10",0,0,1,1,0,0,"No Corresponde",True
10403,"Profesor de Sociología","G","SOCI",162,"S",0,"2012-05-30",0,0,1,1,0,0,"No Corresponde",True
5395,"Profesor en Sociología","G","SOCI",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
6428,"Profesor en Sociología - Ciclo de Profesorado","CP","SOCI",162,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7602,"Especialista en Gestión de Organización de Salud","E","MEDI",7,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7601,"Magister en Economía de la Salud y Administración de Organizaciones de la Salud","M","MEDI",7,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7600,"Magister en Fisiopatología Endocrinológica: Bioquímica y Métodos Diagnósticos","M","MEDI",25,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
7470,"Magister en Fisiopatología, Bioquímica y Clínica Endocrinológica","M","MEDI",25,"S",0,"2010-12-31",0,0,1,1,0,0,"No Corresponde",True
