"idinstitucion","cuit","nombre","nombre_corto","tipo","jurisdiccion","sigla","idpadreinstitucion","casillacorreo","clasificacion","regimen","observaciones","esuniversidad","modiuniversidad","email","web","cue","facebook","twitter","vigencia_hasta","solo_guia","nivelcpres","en_cpres","idnivel","en_sicer","prefijo","telefono1","telefono2"
2194,"","Centro Regional del Río Paraná","","UA","N","CRRP",74,"-","","PR","",0,0,"crrp@ucu.edu.ar","www.ucu.edu.ar","073007309",NULL,NULL,9999,0,1,True,4,True,"0343","4224667","+549 3434224667"
572,"","Centro Regional Gualeguaychú","","UA","N","CRG",74,"-","","PR","",0,0,"secretariacghu@ucu.edu.ar","http://gualeguaychu.ucu.edu.ar","073007304",NULL,NULL,9999,0,1,True,3,True,"03446","435312","426852"
2195,"","Centro Regional Rosario","","UA","N","CRR",74,"-","","PR","",0,0,"informescrr@ucu.edu.ar","www.ucu.edu.ar","078207310",NULL,NULL,9999,0,1,True,3,True,"0341","4484430",""
2705,"","Centro Regional Santa Fe","","UA","N","CRSF",74,"","","PR","",0,0,"crsf@ucu.edu.ar","www.ucu.edu.ar","078207311","","",9999,0,1,True,3,True,"3424","558371","525658"
568,"","Facultad de Ciencias Agrarias","","UA","N","FCA",74,"-","","PR","",0,0,"fca@ucu.edu.ar","www.ucu.edu.ar","073007301","","",9999,0,1,True,2,True,"03442","425606 Int 259",""
570,"","Facultad de Ciencias Económicas","","UA","N","FCE",74,"-","","PR","",0,0,"cseconomicas.ucu@gmail.com","www.ucu.edu.ar","073007303","","",9999,0,1,True,2,True,"03442","425606",""
2188,"","Villaguay","","UA","N","EAV",74,"-","","PR","",0,0,"uav@ucu.edu.ar","www.ucu.edu.ar","073007308",NULL,NULL,9999,0,1,True,4,True,"03442","642348",""
2193,"","Unidad Académica Concordia","","UA","N","",74,"","","PR","",0,0,"info@ucu.edu.ar","www.ucu.edu.ar","073007313",NULL,NULL,9999,0,1,True,4,True,"03442","425606",""
3904,NULL,"Hospital Zonal General de Agudos ""Petrona V. de Cordero""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070615454","","",9999,0,1,False,4,True,"011","52855000",NULL
3934,NULL,"Hospital Zonal General de Agudos ""Prof. Dr. Ramón Carrillo""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070615455","","",9999,0,1,False,4,True,"011","52855000",NULL
940,"","Facultad Universidad de Congreso","","UA","N","",112,"","","PR","",0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009501","","",2020,0,1,True,2,True,NULL,NULL,NULL
3469,NULL,"Departamento de Ciencias Ambientales",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009503","","",2020,0,1,False,2,True,NULL,NULL,NULL
3470,NULL,"Departamento de Ciencias Contables, Económicas y Administrativas",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009504","","",2020,0,1,False,2,True,NULL,NULL,NULL
3471,NULL,"Departamento de  Psicología y Ciencias de la Educación",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009508","","",2020,0,1,False,2,True,NULL,NULL,NULL
3473,NULL,"Departamento de Ciencias Jurídicas, Políticas y Sociales",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009506","","",2020,0,1,False,2,True,NULL,NULL,NULL
3474,NULL,"Departanento de Humanidades",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009511","","",2020,0,1,False,2,True,NULL,NULL,NULL
3475,NULL,"Departamento de Arquitectura y Urbanismo",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009502","","",2020,0,1,False,2,True,NULL,NULL,NULL
3477,NULL,"Departamento de Comunicación",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009507","","",2020,0,1,False,2,True,NULL,NULL,NULL
3478,NULL,"Departamento de Turismo",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009510","","",2020,0,1,False,2,True,NULL,NULL,NULL
3479,NULL,"Departamento de Ciencias de la Salud",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009505","","",2020,0,1,False,2,True,NULL,NULL,NULL
3873,NULL,"Hospital Zonal General de Agudos ""Simplemente Evita""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070615456","","",9999,0,1,False,4,True,"011","52855000",NULL
3874,NULL,"Instituto de Investigaciones Cardiológicas ""Prof. Dr. Alberto C. Taquin""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070200946","","",9999,0,1,False,4,True,"011","52855000",NULL
3875,NULL,"Instituto de Investigaciones Médicas ""Alfredo Lanari""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070200947","","",9999,0,1,False,4,True,"011","52855000",NULL
3864,NULL,"Instituto de Oncología ""Ángel H. Roffo""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070200948","","",9999,0,1,False,4,True,"011","52855000",NULL
3877,NULL,"Sanatorio ""Dr. Julio Méndez""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070200950","","",9999,0,1,False,4,True,"011","52855000",NULL
3839,NULL,"Sede Independencia",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.psi.uba.ar","070200953","","",9999,0,1,False,4,True,"011","52855000",NULL
3840,NULL,"Sede Las Heras",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"academica@fi.uba.ar","www.fi.uba.ar","070200954","","",9999,0,1,False,4,True,"011","52855000",NULL
3842,NULL,"Sede Marcelo T. de Alvear",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"academ@mail.fsoc.uba.ar","www.fsoc.uba.ar","070200956","","",9999,0,1,False,4,True,"011","52855000",NULL
3844,NULL,"Sede Partido de la Costa",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.econ.uba.ar/","070600958","","",9999,0,1,False,4,True,"011","52855000",NULL
3845,NULL,"Sede Pilar",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.econ.uba.ar/","070600959","","",9999,0,1,False,4,True,"011","52855000",NULL
3846,NULL,"Sede San Isidro",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.psi.uba.ar","070600960","","",9999,0,1,False,4,True,"011","52855000",NULL
3991,NULL,"San Rafael",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009521","","",9999,0,1,False,3,True,"0260","4421335",""
3992,NULL,"Sede Este",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009522","","",9999,0,1,False,3,True,"0261","4762163",""
3993,NULL,"Villa Mercedes - San Luis",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","077409523","","",9999,0,1,False,3,True,"02664","360408",""
3989,NULL,"CCórdoba",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","071409512","","",9999,0,1,False,3,True,"0351","4245414",""
2658,"","UCES Cañuelas","","UA","N","",95,"","","PR","",0,0,"ucescanuelas@uces.edu.ar","www.uces.edu.ar","070608420","","",9999,0,1,True,2,True,"02226","423550",""
2946,NULL,"UCES Olivos",NULL,"UA","N","",95,"",NULL,"PR",NULL,0,0,"olivos@uces.edu.ar","www.uces.edu.ar","070608410",NULL,NULL,9999,0,1,True,2,True,"011","47905260",""
2203,"","UCES Rafaela","","UA","N","UCES",95,"","","PR","",0,0,"rafaela@uces.edu.ar","www.uces.edu.ar","078208434","","",9999,0,1,True,2,True,"03492","434198",""
3069,NULL,"UCES Reconquista","","UA","N","",95,"",NULL,"PR",NULL,0,0,"reconquista@uces.edu.ar","www.uces.edu.ar","078208430","","",9999,0,1,True,2,True,"03482","47421133",""
2638,"","UCES Río Grande","","UA","N","",95,"","","PR","",0,0,"informesrg@uces.edu.ar","www.uces.edu.ar","079408407","","",9999,0,1,True,2,True,"02964","432528",""
2639,"","UCES San Francisco","","UA","N","",95,"","","PR","",0,0,"informessf@uces.edu.ar","www.uces.edu.ar","071408428","","",9999,0,1,True,2,True,"03564","431019",""
2947,NULL,"UCES San Isidro",NULL,"UA","N","",95,"",NULL,"PR",NULL,0,0,"sanisidro@uces.edu.ar","www.uces.edu.ar","070608409","","",9999,0,1,True,2,True,"011","47421133",""
2939,NULL,"UCES Santa Fe",NULL,"UA","N","",95,"",NULL,"PR",NULL,0,0,"infosantafe@uces.edu.ar","www.uces.edu.ar","078208429","","",9999,0,1,True,2,True,"0342","6531794",""
3440,NULL,"UCES Tigre",NULL,"UA","N","",95,"",NULL,"PR",NULL,0,0,"tigre@uces.edu.ar","www.uces.edu.ar","070608424","","",9999,0,1,True,2,True,"011","45009281",""
3176,NULL,"UCES Tucumán",NULL,"UA","N","",95,"",NULL,"PR",NULL,0,0,"jujuy@uces.edu.ar","www.uces.edu.ar","073808431","","",9999,0,1,True,2,True,"011","23458237",""
2636,"","UCES Venado Tuerto","","UA","N","",95,"","","PR","",0,0,"informesvt@uces.edu.ar","www.uces.edu.ar","078208426","","",9999,0,1,True,2,True,"03462","437676",""
4068,NULL,"Centro Regional La Paz",NULL,"UA","N","CRLP",74,"",NULL,"PR",NULL,0,0,"crlp@ucu.edu.ar","www.ucu.edu.ar","073007315","","",9999,0,1,False,4,True,"3437","519734",""
2182,"","Facultad de Ciencias de la Comunicación y de la Educación","","UA","N","FCCE",74,"-","","PR","",0,0,"fccye@ucu.edu.ar","www.ucu.edu.ar","073007306","","",9999,0,1,True,2,True,"03442","425606","439850"
2110,"","Facultad de Ciencias Jurídicas y Sociales","","UA","N","FJCS",74,"-","","PR","",0,0,"fcjs@ucu.edu.ar","www.ucu.edu.ar","073007305","","",9999,0,1,True,2,True,"03442","425606 Int. 225",""
573,"","Rectorado","","UA","N","",74,"","","PR","",0,0,"info@ucu.edu.ar","www.ucu.edu.ar","073007314","","",9999,0,1,True,1,True,"03442","425606",""
781,"","Facultad de Administración","","UA","N","FAE",111,"","","PR","",0,0,"informes@uflo.edu.ar","www.uflo.edu.ar","070209409","","",9999,0,1,True,2,True,"0800-999-8356","0800-999-8356",""
3483,NULL,"Departamento de Sistemas de Información",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009509","","",2021,0,1,False,2,True,NULL,NULL,NULL
3851,NULL,"Complejo Médico de la Policía Federal Argentina ""Churruca Visca""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"info@fmed.uba.ar","www.fmed.uba.ar","070200942","","",9999,0,1,False,4,True,"011","52855000",NULL
3819,NULL,"Hospital General de Agudos ""Bernardino Rivadavia""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070215413","","",9999,0,1,False,4,True,"011","52855000",NULL
3821,NULL,"Hospital General de Agudos ""Dr. Carlos G. Durand""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070215416","","",9999,0,1,False,4,True,"011","52855000",NULL
3831,NULL,"Hospital Interzonal General de Agudos ""Prof. Dr. Luis Güemes""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070615431","","",9999,0,1,False,4,True,"011","52855000",NULL
3833,NULL,"Hospital Nacional ""Prof. Alejandro Posadas""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070615442","","",9999,0,1,False,4,True,"011","52855000",NULL
2162,"","Facultad de Ciencias Económicas (Carreras de 4 años)","","UA","N","UCP",108,"","","PR","",0,0,"informaciones@ucp.edu.ar","http://www.ucp.edu.ar","071809304","","",2017,0,1,True,2,True,NULL,NULL,NULL
775,"","Facultad de Ciencias Sociales","","UA","N","UCP",108,"","","PR","",0,0,"fac_sociales@ucp.edu.ar","http://www.ucp.edu.ar","071809317",NULL,NULL,2014,0,1,True,2,True,NULL,NULL,NULL
3007,NULL,"Dirección General de Educación a Distancia",NULL,"UA","N","",108,"",NULL,"PR",NULL,0,0,"dgead@educacionucp.edu.ar","https://www.educacionucp.edu.ar/","071809315","","",2019,0,1,True,2,True,NULL,NULL,NULL
2180,"","Facultad de Ciencias Sociales (Carreras de 4 años)","","UA","N","UCP",108,"","","PR","",0,0,"informaciones@ucp.edu.ar","http://www.ucp.edu.ar","071809305","","",2017,0,1,True,2,True,NULL,NULL,NULL
776,"","Facultad de Ciencias Económicas","","UA","N","UCP",108,"","","PR","",0,0,"fac_economicas@ucp.edu.ar","http://www.ucp.edu.ar","071809302","","",2015,0,1,True,2,True,NULL,NULL,NULL
3866,NULL,"Hospital Naval ""Cirujano Mayor Dr. Pedro Mallo""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070215443","","",9999,0,1,False,4,True,"011","52855000",NULL
3093,NULL,"Unidad Académica de Formación Militar Conjunta",NULL,"UA","N","",3074,"",NULL,"PU",NULL,0,0,"secretariadealumnosesgc@gmail.com","http://www.esgcffaa.edu.ar/esp/  http://www.fuerzas-armadas.mil.ar/iif","070213423","","",2020,0,1,True,2,True,NULL,NULL,NULL
3933,NULL,"Hospital Zonal General de Agudos ""Dr. Arturo Oñativia""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070615448","","",9999,0,1,False,4,True,"011","52855000",NULL
3209,NULL,"INSTITUTO SOCIAL MILITAR DR DÁMASO CENTENO",NULL,"PRE","N","",3074,"",NULL,"PU",NULL,0,0,"instituto@damasocenteno.edu.ar","www.iese.edu.ar","070213416","","",9999,0,1,True,2,True,"011","44323114","44329061"
3213,NULL,"LICEO MILITAR GENERAL ARÁOZ DE LAMADRID",NULL,"PRE","N","",3074,"",NULL,"PU",NULL,0,0,"informes@iue.edu.ar","www.iese.edu.ar","079013417","","",9999,0,1,True,2,True,"0381","4330755",""
3214,NULL,"LICEO MILITAR GENERAL BELGRANO",NULL,"PRE","N","",3074,"",NULL,"PU",NULL,0,0,"informes@iue.edu.ar","www.iese.edu.ar","078213418","","",9999,0,1,True,2,True,"0342","4583863",""
3215,NULL,"LICEO MILITAR GENERAL ESPEJO",NULL,"PRE","N","",3074,"",NULL,"PU",NULL,0,0,"contacto@liceoespejo.edu.ar","www.iese.edu.ar","075013419","","",9999,0,1,True,2,True,"0261","4380761",""
4045,NULL,"Facultad de Ambiente, Arquitectura y Urbanismo",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009513","","",9999,0,1,False,2,True,"0261","4230630 int 132",""
4046,NULL,"Facultad de Ciencias de la Salud",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009514","","",9999,0,1,False,2,True,"0261","4230630 Int. 134",""
4047,NULL,"Facultad de Ciencias Económicas y de la Administración",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009515","","",9999,0,1,False,2,True,"0261","4230630 Int. 135",""
4048,NULL,"Facultad de Ciencias Jurídicas",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009516","","",9999,0,1,False,2,True,"0261","4230630 Int. 125",""
4050,NULL,"Facultad de Humanidades",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009518","","",9999,0,1,False,2,True,"0261","4230630 Int. 143",""
3627,NULL,"Rectorado",NULL,"UA","N","",112,"",NULL,"PR",NULL,0,0,"ucongreso@ucongreso.edu.ar","http://www.ucongreso.edu.ar/","075009519","","",9999,0,2,True,1,True,"0261","4230630",""
3131,NULL,"Colegio Militar de la Nación",NULL,"UA","N","",3074,"",NULL,"PU",NULL,0,0,"informes@fe.undef.edu.ar","https://fe.undef.edu.ar/cmn-colegio-militar-de-la-nacion/","070613406","","",9999,0,1,True,3,True,"011","47518001","08108884373"
3133,NULL,"Escuela Superior de Guerra",NULL,"UA","N","",3074,"",NULL,"PU",NULL,0,0,"informes@fe.undef.edu.ar","https://fe.undef.edu.ar/esg-escuela-superior-de-guerra/","070213407","","",9999,0,1,True,3,True,"011","45765693","08108884373"
3307,NULL,"Facultad del Ejército - Escuela de Suboficiales del Ejército Sargento Cabral - Secundario",NULL,"PRE","N","",3074,"",NULL,"PU",NULL,0,0,"informes@fe.undef.edu.ar","https://fe.undef.edu.ar/esesc-escuela-de-suboficiales-del-ejercito-sargento-cabral/","070613413","","",9999,0,1,True,3,True,"011","47518001","08108884373"
3252,NULL,"Facultad del Ejército - SANM",NULL,"PRE","N","",3074,"",NULL,"PU",NULL,0,0,"informes@fe.undef.edu.ar","https://fe.undef.edu.ar/","070213414","","",9999,0,1,True,3,True,"011","45765650",""
3253,NULL,"Facultad del Ejército - SEADE",NULL,"PRE","N","",3074,"",NULL,"PU",NULL,0,0,"informes@fe.undef.edu.ar","https://fe.undef.edu.ar/","070213415","","",9999,0,1,True,3,True,"011","45765650",""
2983,NULL,"Facultad de Ciencias Empresariales",NULL,"UA","N","",108,"",NULL,"PR",NULL,0,0,"dec.empresariales@ucp.edu.ar","http://www.ucp.edu.ar","071809311","","",9999,0,1,True,2,True,"379","4220333",""
3216,NULL,"LICEO MILITAR GENERAL PAZ",NULL,"PRE","N","",3074,"",NULL,"PU",NULL,0,0,"INFO@LICEOROCA.EDU.AR","www.iese.edu.ar","071413420","","",9999,0,1,True,2,True,"0280","297447",""
3217,NULL,"LICEO MILITAR GENERAL ROCA",NULL,"PRE","N","",3074,"",NULL,"PU",NULL,0,0,"INFO@LICEOROCA.EDU.AR","www.iese.edu.ar","072613421","","",9999,0,1,True,2,True,"0280","297447","294712"
3218,NULL,"LICEO MILITAR GENERAL SAN MARTÍN",NULL,"PRE","N","",3074,"",NULL,"PU",NULL,0,0,"lmgsmsecretaria@gmail.com","www.iese.edu.ar","070613422","","",9999,0,1,True,2,True,"011","47681215",""
2706,"","Facultad de Ciencias Médicas","","UA","N","",74,"","","PR","",0,0,"fcm@ucu.edu.ar","www.ucu.edu.ar","073007312","","",9999,0,1,True,2,True,"03442","425606",""
3427,NULL,"Departamento de Posgrado y Formación Continua",NULL,"UA","N","",111,"",NULL,"PR",NULL,0,0,"informes@uflo.edu.ar","www.uflo.edu.ar","070209411","","",9999,0,1,True,2,True,"0800-999-8356","0800-999-8356",""
4061,NULL,"Escuela de Ciencias de la Salud",NULL,"UA","N","",111,"",NULL,"PR",NULL,0,0,"informes@uflo.edu.ar","www.uflo.edu.ar","070209415","","",9999,0,1,False,2,True,"0800-999-8356","0800-999-8356",""
4062,NULL,"Escuela de Ciencias de la Salud - Comahue",NULL,"UA","N","",111,"",NULL,"PR",NULL,0,0,"infocomahue@uflo.edu.ar","www.uflo.edu.ar","076209416","","",9999,0,1,False,2,True,"0800-999-8356","0800-999-8356",""
4052,NULL,"Facultad de Ingeniería - Sede Comahue",NULL,"UA","N","",111,"",NULL,"PR",NULL,0,0,"infocomahue@uflo.edu.ar","www.uflo.edu.ar","076209417","","",9999,0,1,False,2,True,"0800-999-8356","0800-999-8356",""
3836,NULL,"Hospital Zonal General de Agudos ""Magdalena Villega de Martínez""",NULL,"UA","N","",33,"",NULL,"PU",NULL,0,0,"doeinfo@rec.uba.ar","www.fmed.uba.ar","070615452","","",9999,0,1,False,4,True,"011","52855000",NULL
3132,NULL,"Escuela Superior Técnica - Grl Div Manuel N. Savio",NULL,"UA","N","",3074,"",NULL,"PU",NULL,0,0,"info@fie.undef.edu.ar","www.undef.edu.ar","070213408","","",2019,0,1,True,3,True,NULL,NULL,NULL
2424,"","Facultad de Humanidades - Bariloche","","UA","N","",101,"","","PR","",0,0,"informes@ufasta.edu.ar","http://www.ufasta.edu.ar/","076208909","","",2012,0,1,True,2,True,NULL,NULL,NULL
186,"","Facultad de Ciencias Económicas - Delegación San Rafael","","UA","N","FCE",38,"594","","PU","",0,0,"ingresofce@fce.uncu.edu.ar","www.fce.uncuyo.edu.ar","075001505","","",9999,0,1,True,3,True,"0261","4135000 Int. 2411","4135000 Int. 2411"
1787,"","Facultad de Humanidades y Ciencias Sociales","","UA","N","FHYCS",81,"","","PR","",0,0,"fhycs@umm.edu.ar","www.udemm.edu.ar","070207905",NULL,NULL,2012,0,1,True,2,True,NULL,NULL,NULL
4279,NULL,"Facultad de Derecho y Ciencias Sociales Convenio Bella Vista",NULL,"UA","N","",58,NULL,NULL,"PU",NULL,0,0,"secretaria.academica@derecho.unt.edu.ar","www.derecho.unt.edu.ar",NULL,NULL,NULL,9999,0,1,False,4,True,"0381","4300153",""
4287,NULL,"Facultad de Derecho y Ciencias Sociales",NULL,"UA","N","DE",107,NULL,NULL,"PR",NULL,0,0,"cpaca@atlantida.edu.ar","http://www.atlantida.edu.ar/",NULL,NULL,NULL,9999,0,1,False,2,True,"223","6206387",""
4282,NULL,"Facultad de Derecho y Ciencias Sociales Convenio Trancas",NULL,"UA","N","",58,NULL,NULL,"PU",NULL,0,0,"secretaria.academica@derecho.unt.edu.ar","www.derecho.unt.edu.ar",NULL,NULL,NULL,9999,0,1,False,4,True,"0381","4300153",""
3206,NULL,"Centro Regional Universitario Córdoba IUA - Facultad de Ciencias de la Administración",NULL,"UA","N","CRUC-IUA",3074,"",NULL,"PU",NULL,0,0,"informes@iua.edu.ar","https://www.iua.edu.ar/","071413404","","",9999,0,1,True,2,True,"0351","4435000","08105555482"
3207,NULL,"Centro Regional Universitario Córdoba IUA - Facultad de Ingeniería",NULL,"UA","N","CRUC-IUA",3074,"",NULL,"PU",NULL,0,0,"informes@iua.edu.ar","https://www.iua.edu.ar/","071413405","","",9999,0,1,True,2,True,"0351","4435000","08105555482"
3091,NULL,"Facultad del Ejército",NULL,"UA","N","",3074,"",NULL,"PU",NULL,0,0,"informes@fe.undef.edu.ar","https://fe.undef.edu.ar/","070213402","","",9999,0,1,True,2,True,"011","45765650",""
3092,NULL,"Facultad de la Fuerza Aérea",NULL,"UA","N","",3074,"",NULL,"PU",NULL,0,0,"facultad.aerea@aerea.undef.edu.ar","https://www.esga.mil.ar/FFA/","070213411","","",9999,0,1,True,2,True,"005451","4333940 Int. 34-081",""
4059,NULL,"Sede Regional Presidencia Roque Sáenz Peña",NULL,"UA","N","",108,"",NULL,"PR",NULL,0,0,"ingresosaenzpena@ucp.edu.ar","https://www.ucp.edu.ar/","072209326","","",9999,0,1,False,3,True,"364","4420600",""
574,"","Facultad de Arquitectura y Urbanismo","","UA","N","FAUD",75,"5500","","PR","",0,0,"facultad.arquitectura@um.edu.ar","http://www.um.edu.ar","075007405","","",9999,0,1,True,2,True,"261","3481940",""
900,"","Facultad de Ciencias de la Salud","","UA","N","FCS",75,"5500","","PR","",0,0,"facultad.salud@um.edu.ar","http://www.um.edu.ar","075007403",NULL,NULL,9999,0,1,True,2,True,"261","3481950",""
2285,"","Facultad de Ciencias Económicas","","UA","N","FCE",75,"5500","","PR","",0,0,"facultad.economicas@um.edu.ar","http://www.um.edu.ar","075007406",NULL,NULL,9999,0,1,True,2,True,"261","3481970",""
